FileName,FilePath,BirthTime,AccessTime,,,,,
Screenshot 2023-10-23 165628.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-23 165628.png,10/23/2023 16:56,12/1/2023 16:28,39,,,,
Screenshot 2023-10-23 165651.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-23 165651.png,10/23/2023 16:56,12/1/2023 16:28,39,,,,
Screenshot 2023-10-23 165659.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-23 165659.png,10/23/2023 16:56,12/1/2023 16:28,39,,,,
Screenshot 2023-10-23 175418.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-23 175418.png,10/23/2023 17:54,12/1/2023 16:28,39,,,,
Screenshot 2023-10-24 212621.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-24 212621.png,10/24/2023 21:26,12/1/2023 16:28,38,,,,
Screenshot 2023-10-24 213037.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-24 213037.png,10/24/2023 21:30,12/1/2023 16:28,38,,,,
Screenshot 2023-10-25 114450.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 114450.png,10/25/2023 11:44,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 132710.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 132710.png,10/25/2023 13:27,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 134508.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 134508.png,10/25/2023 13:45,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 141238.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 141238.png,10/25/2023 14:12,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 141326.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 141326.png,10/25/2023 14:13,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 142655.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 142655.png,10/25/2023 14:26,12/1/2023 16:28,37,,,,
Screenshot 2023-10-25 142700.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-25 142700.png,10/25/2023 14:27,12/1/2023 16:28,37,,,,
Screenshot 2023-10-27 123248.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-27 123248.png,10/27/2023 12:32,12/1/2023 16:28,35,,,,
Screenshot 2023-10-28 105623.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 105623.png,10/28/2023 10:56,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 105705.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 105705.png,10/28/2023 10:57,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 153838.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 153838.png,10/28/2023 15:38,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 154411.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 154411.png,10/28/2023 15:44,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 161956.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 161956.png,10/28/2023 16:19,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 162011.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 162011.png,10/28/2023 16:20,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 164407.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 164407.png,10/28/2023 16:44,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 174200.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 174200.png,10/28/2023 17:42,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 183311.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 183311.png,10/28/2023 18:33,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 215629.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 215629.png,10/28/2023 21:56,12/1/2023 16:28,34,,,,
Screenshot 2023-10-28 215646.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-28 215646.png,10/28/2023 21:56,12/1/2023 16:28,34,,,,
Screenshot 2023-10-29 142732.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 142732.png,10/29/2023 15:27,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 144256.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 144256.png,10/29/2023 15:42,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 144309.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 144309.png,10/29/2023 15:43,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 145030.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 145030.png,10/29/2023 15:50,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 145953.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 145953.png,10/29/2023 15:59,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 150007.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 150007.png,10/29/2023 16:00,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 150023.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 150023.png,10/29/2023 16:00,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 153912.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 153912.png,10/29/2023 16:39,12/1/2023 16:28,33,,,,
Screenshot 2023-10-29 153922.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-29 153922.png,10/29/2023 16:39,12/1/2023 16:28,33,,,,
Screenshot 2023-10-30 115242.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 115242.png,10/30/2023 12:52,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 115251.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 115251.png,10/30/2023 12:52,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 115303.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 115303.png,10/30/2023 12:53,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 115820.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 115820.png,10/30/2023 12:58,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 120151.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 120151.png,10/30/2023 13:01,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 120239.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 120239.png,10/30/2023 13:02,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 120320.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 120320.png,10/30/2023 13:03,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 120705.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 120705.png,10/30/2023 13:07,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 120806.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 120806.png,10/30/2023 13:08,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 121321.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 121321.png,10/30/2023 13:13,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 121707.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 121707.png,10/30/2023 13:17,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 121730.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 121730.png,10/30/2023 13:17,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 121926.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 121926.png,10/30/2023 13:19,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 122120.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 122120.png,10/30/2023 13:21,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 122409.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 122409.png,10/30/2023 13:24,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 123137.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 123137.png,10/30/2023 13:31,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 123604.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 123604.png,10/30/2023 13:36,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 140557.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 140557.png,10/30/2023 15:05,12/1/2023 16:28,32,,,,
Screenshot 2023-10-30 151109.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-30 151109.png,10/30/2023 16:11,12/1/2023 16:28,32,,,,
Screenshot 2023-10-31 114810.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 114810.png,10/31/2023 11:48,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 115620.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 115620.png,10/31/2023 11:56,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 131658.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 131658.png,10/31/2023 13:16,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 131858.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 131858.png,10/31/2023 13:18,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 131907.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 131907.png,10/31/2023 13:19,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 170743.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 170743.png,10/31/2023 17:07,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 171457.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 171457.png,10/31/2023 17:14,12/1/2023 16:28,31,,,,
Screenshot 2023-10-31 171504.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-10-31 171504.png,10/31/2023 17:15,12/1/2023 16:28,31,,,,
Screenshot 2023-11-01 113920.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 113920.png,11/1/2023 11:39,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 130238.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 130238.png,11/1/2023 13:02,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 130545.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 130545.png,11/1/2023 13:05,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 130645.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 130645.png,11/1/2023 13:06,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 130729.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 130729.png,11/1/2023 13:07,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 132725.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 132725.png,11/1/2023 13:27,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 134110.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 134110.png,11/1/2023 13:41,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 134812.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 134812.png,11/1/2023 13:48,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 135102.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 135102.png,11/1/2023 13:51,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 135135.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 135135.png,11/1/2023 13:51,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 135234.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 135234.png,11/1/2023 13:52,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 145018.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 145018.png,11/1/2023 14:50,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 145111.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 145111.png,11/1/2023 14:51,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 145150.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 145150.png,11/1/2023 14:51,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 145440.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 145440.png,11/1/2023 14:54,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 150123.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 150123.png,11/1/2023 15:01,12/1/2023 16:28,30,,,,
Screenshot 2023-11-01 170623.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-01 170623.png,11/1/2023 17:06,12/1/2023 16:28,30,,,,
Screenshot 2023-11-02 123916.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 123916.png,11/2/2023 12:39,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 130800.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 130800.png,11/2/2023 13:08,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 132555.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 132555.png,11/2/2023 13:25,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 165227.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 165227.png,11/2/2023 16:52,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 165255.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 165255.png,11/2/2023 16:52,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 180204.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 180204.png,11/2/2023 18:02,12/1/2023 16:28,29,,,,
Screenshot 2023-11-02 180514.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-02 180514.png,11/2/2023 18:05,12/1/2023 16:28,29,,,,
Screenshot 2023-11-03 120643.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 120643.png,11/3/2023 12:06,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 143722.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 143722.png,11/3/2023 14:37,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 145641.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 145641.png,11/3/2023 14:56,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 145648.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 145648.png,11/3/2023 14:56,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 145948.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 145948.png,11/3/2023 14:59,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 145954.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 145954.png,11/3/2023 14:59,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 153923.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 153923.png,11/3/2023 15:39,12/1/2023 16:28,28,,,,
Screenshot 2023-11-03 160544.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-03 160544.png,11/3/2023 16:05,12/1/2023 16:28,28,,,,
Screenshot 2023-11-04 121358.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 121358.png,11/4/2023 12:13,12/1/2023 16:28,27,,,,
Screenshot 2023-11-04 121428.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 121428.png,11/4/2023 12:14,12/1/2023 16:28,27,,,,
Screenshot 2023-11-04 141443.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 141443.png,11/4/2023 14:14,12/1/2023 16:28,27,,,,
Screenshot 2023-11-04 141453.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 141453.png,11/4/2023 14:14,12/1/2023 16:28,27,,,,
Screenshot 2023-11-04 141514.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 141514.png,11/4/2023 14:15,12/1/2023 16:28,27,,,,
Screenshot 2023-11-04 141521.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-04 141521.png,11/4/2023 14:15,12/1/2023 16:28,27,,,,
Screenshot 2023-11-06 124227.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 124227.png,11/6/2023 12:42,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 130214.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 130214.png,11/6/2023 13:02,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 130803.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 130803.png,11/6/2023 13:08,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 131156.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 131156.png,11/6/2023 13:11,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 131206.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 131206.png,11/6/2023 13:12,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 131449.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 131449.png,11/6/2023 13:14,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 131510.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 131510.png,11/6/2023 13:15,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 131913.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 131913.png,11/6/2023 13:19,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 133228.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 133228.png,11/6/2023 13:32,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 135204.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 135204.png,11/6/2023 13:52,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 144527.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 144527.png,11/6/2023 14:45,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 144533.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 144533.png,11/6/2023 14:45,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 144538.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 144538.png,11/6/2023 14:45,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 144659.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 144659.png,11/6/2023 14:46,12/1/2023 16:28,25,,,,
Screenshot 2023-11-06 145345.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-06 145345.png,11/6/2023 14:53,12/1/2023 16:28,25,,,,
Screenshot 2023-11-08 125251.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 125251.png,11/8/2023 12:52,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 125304.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 125304.png,11/8/2023 12:53,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 130101.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 130101.png,11/8/2023 13:01,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 130617.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 130617.png,11/8/2023 13:06,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 132756.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 132756.png,11/8/2023 13:27,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 142226.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 142226.png,11/8/2023 14:22,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 142541.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 142541.png,11/8/2023 14:25,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 142547.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 142547.png,11/8/2023 14:25,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 142641.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 142641.png,11/8/2023 14:26,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 142729.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 142729.png,11/8/2023 14:27,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 143125.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 143125.png,11/8/2023 14:31,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 143404.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 143404.png,11/8/2023 14:34,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 143454.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 143454.png,11/8/2023 14:34,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 143742.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 143742.png,11/8/2023 14:37,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 144209.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 144209.png,11/8/2023 14:42,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 144459.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 144459.png,11/8/2023 14:44,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 144723.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 144723.png,11/8/2023 14:47,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 173635.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 173635.png,11/8/2023 17:36,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 173745.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 173745.png,11/8/2023 17:37,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 182121.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 182121.png,11/8/2023 18:21,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 182711.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 182711.png,11/8/2023 18:27,12/1/2023 16:28,23,,,,
Screenshot 2023-11-08 183151.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-08 183151.png,11/8/2023 18:31,12/1/2023 16:28,23,,,,
Screenshot 2023-11-09 134922.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-09 134922.png,11/9/2023 13:49,12/1/2023 16:28,22,,,,
Screenshot 2023-11-09 172212.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-09 172212.png,11/9/2023 17:22,12/1/2023 16:28,22,,,,
Screenshot 2023-11-10 130808.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 130808.png,11/10/2023 13:08,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 132355.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 132355.png,11/10/2023 13:23,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 141301.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 141301.png,11/10/2023 14:13,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 141310.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 141310.png,11/10/2023 14:13,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 141317.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 141317.png,11/10/2023 14:13,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 141323.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 141323.png,11/10/2023 14:13,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 141536.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 141536.png,11/10/2023 14:15,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 165647.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 165647.png,11/10/2023 16:56,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 190159.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 190159.png,11/10/2023 19:01,12/1/2023 16:28,21,,,,
Screenshot 2023-11-10 232342.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-10 232342.png,11/10/2023 23:23,12/1/2023 16:28,21,,,,
Screenshot 2023-11-11 114847.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-11 114847.png,11/11/2023 11:48,12/1/2023 16:28,20,,,,
Screenshot 2023-11-11 115551.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-11-11 115551.png,11/11/2023 11:55,12/1/2023 16:28,20,,,,
